zipcode,population,county,state,avg_d_mbps,avg_u_mbps,avg_lat_ms,tests,devices,mlabtests,mlab_d_mbps,mlabfastestavgmbps,comb_d_mbps,lowestpricedplan,partition_0,SCS,PriceSCS
48214,22759.0,Wayne,Michigan,128.83478260869566,16.404347826086955,21.1,2372,658,1425.0,67.25,207.31,105.72224238815541,35.0,2020-fixed,10,3.5
55434,28823.0,Anoka,Minnesota,96.86751361161525,13.413793103448276,16.918330308529946,9365,2767,21345.0,119.69,289.19,112.73029355170227,65.0,2020-fixed,10,6.5
71292,21541.0,Ouachita,Louisiana,102.9622641509434,19.669085631349784,92.51233671988389,4056,1258,2825.0,155.33,437.19,124.46187958090779,35.0,2020-fixed,10,3.5
55016,34204.0,Washington,Minnesota,107.78552278820375,24.25603217158177,18.571045576407506,14330,3626,23134.0,161.49,320.3,140.94800879657697,59.99,2020-fixed,10,5.9990000000000006
77336,12471.0,Harris,Texas,113.48947368421052,13.017543859649123,39.78947368421053,5406,1432,1155.0,53.22,105.88,102.87962120665173,29.95,2020-fixed,10,2.995
32430,1199.0,Calhoun,Florida,20.462962962962962,14.185185185185185,52.74074074074074,219,74,370.0,6.97,16.81,11.986908130541407,35.0,2020-fixed,10,3.5
44120,38196.0,Cuyahoga,Ohio,146.99175824175825,62.38186813186813,25.10989010989011,13727,3460,11671.0,57.58,113.82,105.90487618649561,35.0,2020-fixed,10,3.5
64155,21901.0,Clay,Missouri,184.05043859649123,102.60526315789474,16.267543859649123,9056,2613,20207.0,47.86,75.67,90.00675911320863,35.0,2020-fixed,10,3.5
78101,7898.0,Bexar,Texas,49.33383233532934,42.31137724550898,61.34131736526946,5321,1171,1419.0,19.65,48.22,43.08437267897439,119.95,2020-fixed,10,11.995000000000001
97540,7930.0,Jackson,Oregon,84.76960784313725,9.71078431372549,107.02941176470588,1715,635,1102.0,35.71,103.61,65.57767037663486,69.99,2020-fixed,10,6.999
70380,22928.0,Assumption,Louisiana,74.34771573604061,17.906091370558375,27.14213197969543,4681,1360,5838.0,40.11,123.86,55.34592997056812,35.0,2020-fixed,10,3.5
38135,30657.0,Shelby,Tennessee,123.41454545454546,32.087272727272726,22.194545454545455,14484,3400,14033.0,54.43,173.26,89.4677724292049,35.0,2020-fixed,10,3.5
59602,24285.0,Lewis and Clark,Montana,56.52455516014235,11.570106761565837,78.8135231316726,6947,2379,8032.0,28.5,76.88,41.49730186911736,59.0,2020-fixed,10,5.9
31808,6679.0,Harris,Georgia,116.45454545454545,34.12252964426877,33.69367588932806,4177,1216,933.0,48.58,120.48,104.06179576587796,35.0,2020-fixed,10,3.5
77445,11977.0,Waller,Texas,40.07663551401869,10.214953271028037,238.9532710280374,2601,878,10334.0,19.9,19.68,23.95716497657229,29.95,2020-fixed,10,2.995
75158,4139.0,Kaufman,Texas,17.356435643564357,4.9438943894389435,105.11551155115511,2499,451,1535.0,2.49,6.68,11.699524708296313,119.95,2020-fixed,10,11.995000000000001
98117,31365.0,King,Washington,151.81150159744408,78.30990415335464,9.460063897763579,22450,6057,62032.0,98.93,229.1,112.9825758251772,65.0,2020-fixed,10,6.5
77904,25002.0,Victoria,Texas,163.7072072072072,24.714714714714713,24.51201201201201,14535,4089,69956.0,97.64,151.14,109.00555203224907,29.95,2020-fixed,10,2.995
65802,44270.0,Greene,Missouri,101.20985556499575,29.497026338147833,40.64485981308411,16091,5054,30025.0,65.36,203.02,77.86889118519271,35.0,2020-fixed,10,3.5
50436,5848.0,Winnebago,Iowa,78.36363636363636,60.04848484848485,10.806060606060607,743,281,1527.0,51.85,107.03,60.52825190228273,40.0,2020-fixed,10,4.0
20876,25496.0,Montgomery,Maryland,151.32236842105263,97.00877192982456,12.719298245614034,14016,3434,19252.0,113.21,303.44,129.2669603159034,39.99,2020-fixed,10,3.999
47525,382.0,Perry,Indiana,30.38888888888889,8.36111111111111,21.666666666666668,88,42,"","","","",54.95,2020-fixed,10,5.495
44691,43753.0,Wayne,Ohio,43.40647773279352,18.107692307692307,16.382186234817812,9947,2997,25139.0,36.02,89.65,38.114091489713765,35.0,2020-fixed,10,3.5
43935,8943.0,Belmont,Ohio,183.4421768707483,14.850340136054422,17.714285714285715,1521,360,2671.0,65.15,211.67,108.07042009074623,55.0,2020-fixed,10,5.5
31411,8384.0,Chatham,Georgia,126.88443396226415,16.93632075471698,22.0,7935,1590,6913.0,122.39,343.7,124.79189476633661,35.0,2020-fixed,10,3.5
54106,4997.0,Outagamie,Wisconsin,39.180851063829785,4.98936170212766,97.95744680851064,776,254,772.0,17.35,76.83,28.29363076584749,30.0,2020-fixed,10,3.0
19530,16432.0,Berks,Pennsylvania,69.76495726495726,12.053418803418804,22.382478632478634,3272,818,10262.0,38.43,92.77,46.005585944357925,47.5,2020-fixed,10,4.75
73018,19936.0,Grady,Oklahoma,106.3954802259887,66.75282485875707,36.95762711864407,7248,1702,14433.0,60.62,154.88,75.92283108149836,40.0,2020-fixed,10,4.0
59053,354.0,Meagher,Montana,9.368421052631579,3.5789473684210527,43.78947368421053,43,19,24.0,4.83,10.88,7.742717989002356,91.67,2020-fixed,9,10.185555555555556
38581,4112.0,Warren,Tennessee,71.11538461538461,52.248717948717946,15.14102564102564,1683,555,1066.0,34.41,70.13,56.88186697260542,49.95,2020-fixed,10,4.995
14750,4426.0,Chautauqua,New York,68.40096618357488,15.420289855072463,39.429951690821255,1491,464,42.0,63.05,158.43,68.25436437032626,69.99,2020-fixed,10,6.999
49668,3625.0,Wexford,Michigan,18.26865671641791,4.082089552238806,97.80597014925372,333,165,223.0,19.38,64.41,18.714393321163968,49.95,2020-fixed,10,4.995
29330,8401.0,Spartanburg,South Carolina,111.66111111111111,11.883333333333333,37.625,2079,593,830.0,68.74,139.68,99.41479889996563,35.0,2020-fixed,10,3.5
78703,19690.0,Travis,Texas,164.30891719745222,78.52547770700637,17.493630573248407,20031,6191,77794.0,169.62,402.29,168.53248352039014,35.0,2020-fixed,10,3.5
65014,2252.0,Gasconade,Missouri,9.184357541899441,2.223463687150838,187.6759776536313,701,213,722.0,99.4,269.62,54.957859899417784,"",2020-fixed,8,""
97836,1983.0,Morrow,Oregon,14.758620689655173,3.0344827586206895,107.55172413793103,213,100,578.0,18.19,38.65,17.266000261563278,"",2020-fixed,9,""
17368,7322.0,York,Pennsylvania,146.72765957446808,12.221276595744682,18.795744680851065,1397,429,7616.0,96.05,195.89,103.90495289310239,79.99,2020-fixed,10,7.999
95692,4769.0,Yuba,California,76.71621621621621,7.168918918918919,55.95945945945946,1171,316,354.0,20.84,54.67,63.745606025697825,74.99,2020-fixed,10,7.499
95695,37946.0,Yolo,California,77.5030549898167,9.812627291242363,57.74949083503055,9298,2932,18230.0,67.35,180.05,70.7793484922739,35.0,2020-fixed,10,3.5
91762,55857.0,San Bernardino,California,168.44884488448844,64.7095709570957,15.932343234323433,33182,9074,34247.0,89.24,211.23,128.2188947034228,29.99,2020-fixed,10,2.9989999999999997
88256,1925.0,Eddy,New Mexico,14.575916230366492,4.5863874345549736,191.35078534031413,775,314,8.0,4.63,7.19,14.474297673734396,64.0,2020-fixed,10,6.4
65787,1864.0,Camden,Missouri,33.524,25.636,180.52,2219,502,7.0,11.66,44.11,33.45524528301887,70.0,2020-fixed,10,7.0
57107,8044.0,Minnehaha,South Dakota,97.28571428571429,23.901960784313726,13.224089635854341,2830,1075,650.0,49.42,113.33,88.34527914614121,39.99,2020-fixed,10,3.999
49719,1362.0,Mackinac,Michigan,21.921397379912662,3.593886462882096,103.46288209606988,1296,371,166.0,11.56,24.77,20.744932287528595,30.0,2020-fixed,9,3.3333333333333335
38472,2656.0,Giles,Tennessee,40.327586206896555,9.741379310344827,320.17241379310343,204,67,114.0,10.06,26.45,29.476942094990243,39.55,2020-fixed,10,3.9549999999999996
23226,15805.0,Richmond City,Virginia,127.11235955056179,89.96348314606742,14.308988764044944,5879,1795,18500.0,170.54,330.39,160.06741711299696,39.99,2020-fixed,10,3.999
59920,1680.0,Flathead,Montana,15.83177570093458,5.261682242990654,56.47663551401869,526,122,14.0,21.89,86.81,15.988840775354792,33.0,2020-fixed,10,3.3
63863,6359.0,Dunklin,Missouri,68.01970443349754,11.123152709359607,34.92118226600985,1525,428,1822.0,33.06,109.16,48.988756875137064,50.0,2020-fixed,10,5.0
27330,37947.0,Lee,North Carolina,103.00975292587776,13.386215864759428,48.20611183355007,11199,3563,24263.0,54.06,109.0,69.5184705605128,69.99,2020-fixed,10,6.999
86440,6906.0,Mohave,Arizona,76.88541666666667,12.815104166666666,40.484375,3792,945,2142.0,20.64,34.04,56.58247050893158,40.0,2020-fixed,10,4.0
64730,7109.0,Bates,Missouri,62.42774566473989,10.947976878612717,142.13294797687863,956,260,540.0,60.2,181.86,61.62361287131774,69.99,2020-fixed,10,6.999
39363,1773.0,Clarke,Mississippi,40.266666666666666,9.483333333333333,92.48333333333333,519,108,11.0,5.1,12.55,39.536792452830184,55.0,2020-fixed,10,5.5
38316,2917.0,Gibson,Tennessee,32.365269461077844,7.880239520958084,57.467065868263475,536,219,424.0,21.73,42.14,27.668025449101794,69.99,2020-fixed,10,6.999
55376,16242.0,Wright,Minnesota,125.1686541737649,38.323679727427596,18.908006814310053,7528,2170,15302.0,80.41,212.27,95.16878881384591,65.0,2020-fixed,10,6.5
62284,636.0,Bond,Illinois,45.142857142857146,5.642857142857143,95.0,54,20,8.0,24.9,79.93,42.53087557603686,55.0,2020-fixed,10,5.5
29743,1071.0,York,South Carolina,13.142857142857142,2.0,542.9285714285714,39,16,285.0,27.74,51.99,25.982936507936508,55.0,2020-fixed,8,6.875
82213,513.0,Platte,Wyoming,24.166666666666668,9.11111111111111,201.91666666666666,75,41,11.0,11.03,35.3,22.48639534883721,59.95,2020-fixed,10,5.995
62018,3604.0,Madison,Illinois,133.64166666666668,10.733333333333333,20.025,1026,382,247.0,97.08,216.33,126.54761194029852,69.99,2020-fixed,10,6.999
13164,2338.0,Onondaga,New York,142.88888888888889,49.99145299145299,23.068376068376068,696,203,20.0,77.52,125.16,141.06294227188081,39.99,2020-fixed,10,3.999
72117,12684.0,Pulaski,Arkansas,99.00272479564033,42.858310626702995,84.77111716621253,2950,945,1753.0,41.43,119.45,77.54302108167956,35.0,2020-fixed,10,3.5
97430,385.0,Lane,Oregon,22.85,6.575,15.3,160,47,"","","","","",2020-fixed,10,""
83213,1644.0,Butte,Idaho,25.128440366972477,18.825688073394495,20.293577981651374,478,203,299.0,13.6,43.76,20.692142207738538,"",2020-fixed,10,""
37880,3477.0,Meigs,Tennessee,118.76190476190476,12.578754578754578,68.36630036630036,1235,388,235.0,6.33,12.72,100.78809685779072,35.0,2020-fixed,10,3.5
44418,1357.0,Trumbull,Ohio,89.99186991869918,10.8130081300813,17.8130081300813,323,156,"","","","",74.99,2020-fixed,10,7.499
36037,14074.0,Butler,Alabama,63.23834196891192,19.295336787564768,42.715025906735754,2913,645,2750.0,33.72,75.02,48.90398907918779,65.0,2020-fixed,10,6.5
56016,1096.0,Freeborn,Minnesota,49.63461538461539,45.86538461538461,17.442307692307693,232,67,14.0,9.44,14.83,47.347116948092555,34.95,2020-fixed,10,3.495
19547,4222.0,Berks,Pennsylvania,94.24347826086957,11.11304347826087,26.83478260869565,1329,354,1642.0,38.72,91.91,63.55699179020385,75.95,2020-fixed,10,7.595000000000001
80652,574.0,Weld,Colorado,7.609523809523809,7.695238095238095,31.61904761904762,373,129,12.0,8.49,12.75,7.636967223252937,"",2020-fixed,10,""
60081,10079.0,McHenry,Illinois,109.0187969924812,17.57894736842105,24.208646616541355,4095,1202,2353.0,52.12,129.4,88.25532470288626,55.0,2020-fixed,10,5.5
12936,599.0,Essex,New York,55.42553191489362,9.085106382978724,29.106382978723403,181,51,1372.0,14.92,29.98,19.64086366812347,114.95,2020-fixed,10,11.495000000000001
61412,1321.0,Warren,Illinois,58.333333333333336,7.777777777777778,168.55555555555554,659,144,134.0,3.41,8.09,49.052467423287105,55.0,2020-fixed,10,5.5
84325,2078.0,Cache,Utah,61.424,9.176,34.0,1058,225,43.0,9.12,14.85,59.38124613987284,34.99,2020-fixed,10,3.499
12037,4015.0,Columbia,New York,72.66966966966967,43.78078078078078,27.19219219219219,2577,633,31924.0,31.96,83.31,35.00074718816089,48.79,2020-fixed,10,4.879
80926,1403.0,El Paso,Colorado,60.94308943089431,7.235772357723577,65.2439024390244,1900,454,435.0,19.06,46.25,53.14045820929301,59.95,2020-fixed,10,5.995
76577,3046.0,Milam,Texas,39.810810810810814,4.486486486486487,147.41216216216216,1247,224,1366.0,6.85,20.77,22.57986264105667,69.99,2020-fixed,10,6.999
28531,1207.0,Carteret,North Carolina,91.68604651162791,9.709302325581396,31.96511627906977,487,186,"","","","",74.99,2020-fixed,10,7.499
14719,3497.0,Cattaraugus,New York,94.38095238095238,9.297619047619047,208.5,278,117,"","","","",74.99,2020-fixed,10,7.499
90744,53815.0,Los Angeles,California,156.8384879725086,30.567010309278352,32.18213058419244,15887,4603,31942.0,108.89,251.07,124.81668942313752,35.0,2020-fixed,10,3.5
58040,920.0,Sargent,North Dakota,120.68085106382979,101.27659574468085,5.48936170212766,160,72,70.0,152.59,438.06,130.39233117483812,74.99,2020-fixed,10,7.499
39307,18603.0,Lauderdale,Mississippi,78.08895705521472,8.570552147239264,45.95092024539877,1550,546,946.0,6.28,14.14,50.872902017461065,35.0,2020-fixed,10,3.5
12206,16395.0,Albany,New York,129.25,26.323170731707318,25.682926829268293,2868,1087,59742.0,60.74,113.11,63.878263536176334,39.99,2020-fixed,10,3.999
68827,693.0,Merrick,Nebraska,17.918367346938776,9.428571428571429,64.42857142857143,184,63,91.0,9.14,24.27,15.013525788497219,90.0,2020-fixed,10,9.0
68883,2411.0,Hall,Nebraska,60.78823529411765,6.070588235294117,60.588235294117645,399,133,116.0,16.1,21.85,50.7225356938892,49.95,2020-fixed,10,4.995
17026,3616.0,Lebanon,Pennsylvania,205.07971014492753,11.456521739130435,32.833333333333336,798,202,768.0,32.91,67.78,120.64399022710866,79.99,2020-fixed,10,7.999
76548,26344.0,Bell,Texas,157.1897533206831,21.007590132827325,20.10246679316888,12667,3818,17648.0,82.17,221.58,113.51670015876934,65.0,2020-fixed,10,6.5
52601,29723.0,Des Moines,Iowa,93.62949640287769,19.17086330935252,64.83093525179856,5596,1760,9269.0,72.49,190.49,80.44806403434265,60.0,2020-fixed,10,6.0
67202,1393.0,Sedgwick,Kansas,126.98795180722891,26.216867469879517,17.228915662650603,869,366,4930.0,67.15,117.83,76.11692190385962,35.0,2020-fixed,10,3.5
88201,25490.0,Chaves,New Mexico,88.82311977715878,50.31058495821727,50.01949860724234,7680,2427,20514.0,86.01,225.53,86.77628927745548,50.0,2020-fixed,10,5.0
27707,45023.0,Durham,North Carolina,169.2520920502092,72.17573221757323,14.918410041841005,22326,5989,41941.0,124.7,318.86,140.1771501254605,35.0,2020-fixed,10,3.5
27526,38894.0,Wake,North Carolina,137.17994858611826,30.2586118251928,31.309511568123394,34991,9066,35121.0,109.87,228.27,123.49965556505111,35.0,2020-fixed,10,3.5
60035,29763.0,Lake,Illinois,145.41176470588235,21.16386554621849,15.978991596638656,20881,4821,102018.0,179.12,270.82,173.39284468403753,29.0,2020-fixed,10,2.9
80220,33529.0,Denver,Colorado,153.40065146579803,68.94788273615636,11.061889250814332,16068,4547,49165.0,94.93,253.7,109.33231827069801,39.95,2020-fixed,10,3.995
33404,27489.0,Palm Beach,Florida,118.97074468085107,19.763297872340427,22.18882978723404,9268,2995,10536.0,119.09,307.54,119.03419014856229,35.0,2020-fixed,10,3.5
39577,10374.0,Stone,Mississippi,71.39889196675901,21.26869806094183,71.3157894736842,1804,640,1132.0,19.89,47.45,51.539196562681624,35.0,2020-fixed,10,3.5
93063,54366.0,Ventura,California,142.66346153846155,15.275,25.04230769230769,32366,8254,19011.0,72.17,215.39,116.57880892527486,35.0,2020-fixed,10,3.5
78155,45341.0,Guadalupe,Texas,108.7558912386707,41.517220543806644,55.853172205438064,14230,4166,30518.0,72.69,230.26,84.15906302686788,35.0,2020-fixed,10,3.5
41472,10985.0,Morgan,Kentucky,63.88650306748466,53.04754601226994,7.530674846625767,3019,902,5899.0,44.43,112.85,51.01658698819648,89.95,2020-fixed,10,8.995000000000001
68122,9794.0,Douglas,Nebraska,82.97039473684211,15.50328947368421,35.03947368421053,5063,1368,3412.0,33.0,52.26,62.852520183201364,64.95,2020-fixed,10,6.495
40047,19345.0,Bullitt,Kentucky,136.55007052186178,12.437235543018335,38.005641748942175,10226,2878,9775.0,86.55,225.84,112.11375786993445,69.99,2020-fixed,10,6.999
47446,9990.0,Lawrence,Indiana,86.11087866108787,40.12133891213389,42.74058577405858,3777,888,4005.0,57.58,191.57,71.42748505563208,55.0,2020-fixed,10,5.5
54701,38803.0,Eau Claire,Wisconsin,123.59369202226345,11.512059369202227,30.708719851576994,14010,3791,55165.0,60.29,179.11,73.11088507743999,55.0,2020-fixed,10,5.5
30286,23490.0,Upson,Georgia,63.13942307692308,7.871394230769231,34.09855769230769,3870,1376,8435.0,45.77,167.76,51.23279295470884,69.99,2020-fixed,10,6.999
39576,5809.0,Hancock,Mississippi,89.84931506849315,17.511415525114156,44.74885844748859,1678,633,258.0,65.74,188.4,86.63640014717538,35.0,2020-fixed,10,3.5
39140,2250.0,Lawrence,Mississippi,22.1,9.2,90.42,447,189,"","","","","",2020-fixed,10,""
32804,17312.0,Orange,Florida,134.798833819242,34.57434402332362,15.498542274052479,13105,3624,21576.0,79.38,237.9,100.32125939855155,35.0,2020-fixed,10,3.5
78250,54903.0,Bexar,Texas,171.02605210420842,88.72745490981964,19.70941883767535,24390,7321,24519.0,115.77,331.37,143.32515571411486,35.0,2020-fixed,10,3.5
68505,15137.0,Lancaster,Nebraska,175.22388059701493,116.02611940298507,19.145522388059703,8839,2797,10060.0,55.45,104.34,111.46784912413435,45.0,2020-fixed,10,4.5
95829,24755.0,Sacramento,California,150.11062906724513,16.06290672451193,22.25162689804772,16937,4232,10057.0,60.16,201.0,116.59823829413688,35.0,2020-fixed,10,3.5
21157,36920.0,Carroll,Maryland,171.8578313253012,22.517269076305222,34.77670682730923,11381,2961,107684.0,134.46,318.53,138.03472572387565,79.99,2020-fixed,10,7.999
15120,18931.0,Allegheny,Pennsylvania,130.77533039647577,85.71806167400881,17.295154185022028,3228,733,6560.0,94.9,280.83,106.7313819493077,39.99,2020-fixed,10,3.999
85043,30560.0,Maricopa,Arizona,108.9624060150376,19.912280701754387,24.157894736842106,9531,2624,12768.0,90.69,261.73,98.49996016544793,65.0,2020-fixed,10,6.5
32321,6460.0,Liberty,Florida,65.7202380952381,7.75,53.30952380952381,712,259,3382.0,7.34,16.29,17.493084886128365,"",2020-fixed,10,""
74003,14249.0,Washington,Oklahoma,57.36842105263158,11.485645933014354,40.8755980861244,4885,1198,2637.0,37.53,104.36,50.41363292237507,49.0,2020-fixed,10,4.9
32773,28787.0,Seminole,Florida,140.82302405498282,56.26288659793814,19.606529209621993,14085,4233,8713.0,57.52,133.5,108.98605376850746,35.0,2020-fixed,10,3.5
35504,13596.0,Walker,Alabama,114.79828850855746,18.195599022004888,54.187041564792175,4846,1490,2578.0,53.2,153.3,93.40815006902875,35.0,2020-fixed,10,3.5
35124,23020.0,Shelby,Alabama,133.9242105263158,30.565263157894737,24.57263157894737,15776,4489,5017.0,64.73,172.79,117.22881523893416,35.0,2020-fixed,10,3.5
19073,18332.0,Delaware,Pennsylvania,147.39889958734526,67.00137551581844,12.916093535075653,8738,2157,31966.0,50.59,123.24,71.37213847764896,39.99,2020-fixed,10,3.999
80513,10296.0,Larimer,Colorado,64.65817694369973,9.869973190348526,44.07372654155496,7185,1774,12418.0,15.95,29.48,33.802790457607635,64.0,2020-fixed,10,6.4
79928,49544.0,El Paso,Texas,155.12772585669782,59.190031152647975,44.730010384215994,37191,9286,25971.0,103.76,349.51,134.0063046188602,35.0,2020-fixed,10,3.5
49099,5629.0,St. Joseph,Michigan,99.42618384401115,49.543175487465184,32.701949860724234,1602,547,166.0,11.72,47.19,91.19132721612321,49.95,2020-fixed,10,4.995
86322,11480.0,Yavapai,Arizona,34.92094861660079,5.91501976284585,64.2292490118577,4470,1265,3445.0,28.01,84.99,31.912961505521864,40.0,2020-fixed,10,4.0
62712,10302.0,Sangamon,Illinois,119.79629629629629,14.757201646090534,38.04938271604938,5021,1366,1827.0,52.98,156.54,101.9701611716857,35.0,2020-fixed,10,3.5
17078,20218.0,Lebanon,Pennsylvania,135.79268292682926,58.142276422764226,17.443089430894307,4669,1458,25186.0,105.46,247.81,110.20370445772453,39.99,2020-fixed,10,3.999
98501,38133.0,Thurston,Washington,148.92242833052276,14.198988195615515,20.09443507588533,14047,3990,42099.0,145.18,491.77,146.1163069632539,60.0,2020-fixed,10,6.0
20690,740.0,St. Mary's,Maryland,106.40625,13.71875,17.09375,455,132,"","","","",39.99,2020-fixed,10,3.999
21222,55786.0,Baltimore County,Maryland,166.98390804597702,76.26436781609195,14.206896551724139,5115,1862,32784.0,121.8,309.15,127.89820020726594,39.99,2020-fixed,10,3.999
